headline,link,date_str,parsed_date_iso,sentiment_score
From Mumbai to Rio to New York: How the world welcomed 2025 in spectacular style | In Pictures,https://www.financialexpress.com/photos/lifestyle-gallery/3704889/from-mumbai-to-rio-to-new-york-how-the-world-welcomed-2025-in-spectacular-style-in-pictures/,2025-01-01T12:15:08+05:30,2025-01-01T06:45:08,0.34
"‘New opportunities, success and endless joy’: PM Modi extends Happy New Year wishes",https://www.financialexpress.com/india-news/new-opportunities-success-and-endless-joy-pm-modi-extends-happy-new-year-wishes/3704859/,2025-01-01T09:20:40+05:30,2025-01-01T03:50:40,0.9022
"New Year’s Day: Celebrate new beginnings with joyful Happy New Year 2025 wishes, heartfelt messages, and quotes",https://www.financialexpress.com/life/lifestyle-new-years-day-celebrate-new-beginnings-with-joyful-happy-new-year-2025-wishes-heartfelt-messages-and-quotes-3704822/,2025-01-01T08:09:39+05:30,2025-01-01T02:39:39,0.9468
New Year Resolution 2025: Top ideas for a transformative year ahead,https://www.financialexpress.com/life/lifestyle-new-year-resolution-2025-ideas-for-a-transformative-year-ahead-3704616/,2024-12-31T20:02:35+05:30,2024-12-31T14:32:35,0.2023
"Happy New Year 2025 wishes, quotes in advance for loved ones and friends",https://www.financialexpress.com/life/lifestyle-happy-new-year-wishes-quotes-images-greeting-card-today-whatsapp-facebook-status-new-year-jan-1-2025-3704360/,2024-12-31T16:26:38+05:30,2024-12-31T10:56:38,0.9062
Happy New Year 2025: Bollywood Movies to watch as you welcome the new year,https://www.financialexpress.com/life/entertainment-happy-new-year-2025-bollywood-movies-to-watch-as-you-welcome-the-new-year-3704210/,2024-12-31T14:07:22+05:30,2024-12-31T08:37:22,0.7717
"Happy New Year 2025 Wishes: Messages, quotes, and images to share with your loved ones",https://www.financialexpress.com/life/lifestyle-happy-new-year-2025-wishes-messages-quotes-and-images-to-share-with-your-loved-onesnbsp-3703007/,2025-01-01T11:33:36+05:30,2025-01-01T06:03:36,0.886
"Brands amp up the wit: Upstox, boAt, Asian Paints, and others turn resolutions into billboard banter",https://www.financialexpress.com/business/brandwagon-brands-amp-up-the-wit-upstox-boat-asian-paints-and-others-turn-resolutions-into-billboard-banter-3701560/,2024-12-27T15:10:05+05:30,2024-12-27T09:40:05,0.0
Happy New Year 2025 Images: Ring in 2025 with heartfelt New Year images for your loved ones,https://www.financialexpress.com/life/lifestyle-happy-new-year-2025-images-ring-in-2025-with-heartfelt-new-year-images-for-your-loved-ones-3701497/,2024-12-27T15:04:43+05:30,2024-12-27T09:34:43,0.9022
"Happy New Year 2025: Quotes you can send to your friends, family, boss and colleagues",https://www.financialexpress.com/life/lifestyle-happy-new-year-2025-quotes-you-can-send-to-your-friends-family-boss-and-colleagues-3701332/,2024-12-27T12:59:20+05:30,2024-12-27T07:29:20,0.7783
Happy New Year 2025: From Kitty Su to Dear Donna – Here’s list of top party spots in Delhi-NCR for thrilling celebration,https://www.financialexpress.com/life/lifestyle-happy-new-year-2025-from-kitty-su-to-dear-donna-heres-list-of-top-party-spots-in-delhi-ncr-for-thrilling-celebration-3701365/,2024-12-27T12:20:16+05:30,2024-12-27T06:50:16,0.9169
"In Pictures | From New York to Bangkok, the world unites to welcome the new year 2024",https://www.financialexpress.com/photos/lifestyle-gallery/3352276/in-pictures-from-new-york-to-bangkok-the-world-unites-to-welcome-the-new-year-2024/,2024-01-01T12:57:31+05:30,2024-01-01T07:27:31,0.4588
World welcomes 2023! Sydney’s stunning fireworks to Delhi’s dazzling India Gate – See top pics,https://www.financialexpress.com/photos/lifestyle-gallery/2933013/world-welcomes-2023-sydneys-stunning-fireworks-to-delhis-dazzling-india-gate-see-top-pics/,2023-01-01T13:58:25+05:30,2023-01-01T08:28:25,0.75
"New year calendar: Almost every other month, a community celebrates the onset of a new year in India",https://www.financialexpress.com/life/lifestyle-new-year-calendar-almost-every-other-month-a-community-celebrates-the-onset-of-a-new-year-in-india-2445521/,2022-02-27T01:40:00+05:30,2022-02-26T20:10:00,0.5719
"Happy New Year! World welcomes 2022 with stunning fireworks, bids adieu to 2021 – See beautiful images",https://www.financialexpress.com/photos/lifestyle-gallery/2395338/happy-new-year-world-welcomes-2022-with-stunning-fireworks-bids-adieu-to-2021-see-beautiful-images/,2022-01-01T17:50:53+05:30,2022-01-01T12:20:53,0.9215
PM Narendra Modi greets nation on new year,https://www.financialexpress.com/india-news/pm-narendra-modi-greets-nation-on-new-year-2/2162111/,2021-01-01T09:02:14+05:30,2021-01-01T03:32:14,0.1531
Subdued New Year’s eve celebrations as night curfew imposed in many cities due to COVID-19,https://www.financialexpress.com/india-news/subdued-new-years-eve-celebrations-as-night-curfew-imposed-in-many-cities-due-to-covid-19/2161956/,2020-12-31T21:48:07+05:30,2020-12-31T16:18:07,-0.0772
